영역구분	교과목명	학수번호	수강반번호	학점	이론	실습	교수명	강의시간	강의실	비고
진로·취업	꿈·미래개척	ZPA10001	175	0.5	0	0	이근우(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	176	0.5	0	0	이균오(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	177	0.5	0	0	김광동(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	178	0.5	0	0	김상희(대학원 응용생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	179	0.5	0	0	강양제(자연과학대학 생명과학부)	null	생명과학부	null
진로·취업	꿈·미래개척	ZPA10001	181	0.5	0	0	정기수(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	182	0.5	0	0	정완상(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	183	0.5	0	0	정미윤(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	184	0.5	0	0	이종진(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	185	0.5	0	0	조용석(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	186	0.5	0	0	남영우(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	187	0.5	0	0	홍영기(자연과학대학 물리학과)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	188	0.5	0	0	교수미정(경상대학)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	189	0.5	0	0	교수미정(경상대학)	null	물리학과	null
진로·취업	꿈·미래개척	ZPA10001	191	0.5	0	0	김광일(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	192	0.5	0	0	김선정(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	193	0.5	0	0	김홍기(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	194	0.5	0	0	이선홍(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	195	0.5	0	0	이강혁(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	197	0.5	0	0	이승규(자연과학대학 수학과)	null	수학과	null
진로·취업	꿈·미래개척	ZPA10001	200	0.5	0	0	김인수(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	201	0.5	0	0	김성희(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	202	0.5	0	0	박미연(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	203	0.5	0	0	문수경(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	204	0.5	0	0	허민수(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	205	0.5	0	0	구옥경(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	206	0.5	0	0	김윤아(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	207	0.5	0	0	김영교(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	208	0.5	0	0	신승호(자연과학대학 식품영양학과)	null	식품영양학과	null
진로·취업	꿈·미래개척	ZPA10001	210	0.5	0	0	김주애(자연과학대학 의류학과)	null	의류학과	null
진로·취업	꿈·미래개척	ZPA10001	212	0.5	0	0	임지영(자연과학대학 의류학과)	null	의류학과	null
진로·취업	꿈·미래개척	ZPA10001	213	0.5	0	0	이은진(자연과학대학 의류학과)	null	의류학과	null
진로·취업	꿈·미래개척	ZPA10001	214	0.5	0	0	이소희(자연과학대학 의류학과)	null	의류학과	null
진로·취업	꿈·미래개척	ZPA10001	215	0.5	0	0	교수미정(경상대학)	null	의류학과	null
진로·취업	꿈·미래개척	ZPA10001	217	0.5	0	0	서의훈(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	218	0.5	0	0	안성진(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	219	0.5	0	0	박중양(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	220	0.5	0	0	임동훈(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	221	0.5	0	0	이계민(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	222	0.5	0	0	신블라디미르(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	223	0.5	0	0	오해준(자연과학대학 정보통계학과)	null	정보통계학과	null
진로·취업	꿈·미래개척	ZPA10001	225	0.5	0	0	손영관(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	226	0.5	0	0	좌용주(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	227	0.5	0	0	조현구(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	228	0.5	0	0	최진범(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	229	0.5	0	0	김순오(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	230	0.5	0	0	한래희(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	231	0.5	0	0	조형성(자연과학대학 지질과학과)	null	지질과학과	null
진로·취업	꿈·미래개척	ZPA10001	235	0.5	0	0	서무룡(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	236	0.5	0	0	이심성(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	237	0.5	0	0	이상경(경상대학교)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	238	0.5	0	0	이준화(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	239	0.5	0	0	정종화(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	240	0.5	0	0	김윤희(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	241	0.5	0	0	최명룡(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	242	0.5	0	0	권기영(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	243	0.5	0	0	김성국(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	244	0.5	0	0	김주현(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	245	0.5	0	0	김주영(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	246	0.5	0	0	최재원(자연과학대학 화학과)	null	화학과	null
진로·취업	꿈·미래개척	ZPA10001	250	0.5	0	0	강현석(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	251	0.5	0	0	배종민(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	252	0.5	0	0	남영호(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	253	0.5	0	0	서영건(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	254	0.5	0	0	김민기(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	255	0.5	0	0	이수원(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	256	0.5	0	0	오범석(자연과학대학 컴퓨터과학과)	null	컴퓨터과학과	null
진로·취업	꿈·미래개척	ZPA10001	260	0.5	0	0	김학수(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	261	0.5	0	0	정찬용(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	262	0.5	0	0	장형유(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	263	0.5	0	0	김진수(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	264	0.5	0	0	김봉준(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	265	0.5	0	0	이금희(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	266	0.5	0	0	조영삼(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	267	0.5	0	0	박기경(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	268	0.5	0	0	박용완(경영대학 경영학과)	null	경영학과	null
진로·취업	꿈·미래개척	ZPA10001	270	0.5	0	0	정대율(경영대학 경영정보학과)	null	경영정보학과	null
진로·취업	꿈·미래개척	ZPA10001	271	0.5	0	0	윤한성(경영대학 경영정보학과)	null	경영정보학과	null
진로·취업	꿈·미래개척	ZPA10001	272	0.5	0	0	조성의(경영대학 경영정보학과)	null	경영정보학과	null
진로·취업	꿈·미래개척	ZPA10001	273	0.5	0	0	유동희(경영대학 경영정보학과)	null	경영정보학과	null
진로·취업	꿈·미래개척	ZPA10001	274	0.5	0	0	서종환(경영대학 경영정보학과)	null	경영정보학과	null
진로·취업	꿈·미래개척	ZPA10001	276	0.5	0	0	김의동(경영대학 국제통상학과)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	279	0.5	0	0	허재창(경영대학 국제통상학과)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	280	0.5	0	0	신건훈(경영대학 국제통상학과)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	281	0.5	0	0	주세환(경영대학 국제통상학과)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	282	0.5	0	0	하연정(경영대학 국제통상학과)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	283	0.5	0	0	교수미정(경상대학)	null	국제통상학과	null
진로·취업	꿈·미래개척	ZPA10001	285	0.5	0	0	박상규(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	286	0.5	0	0	김달곤(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	287	0.5	0	0	이창수(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	288	0.5	0	0	유순미(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	289	0.5	0	0	김영철(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	290	0.5	0	0	이은서(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	291	0.5	0	0	김새로나(경영대학 회계학과)	null	회계학과	null
진로·취업	꿈·미래개척	ZPA10001	295	0.5	0	0	오재신(경영대학 산업경영학과)	null	산업경영학과	null
진로·취업	꿈·미래개척	ZPA10001	296	0.5	0	0	김원종(경영대학 산업경영학과)	null	산업경영학과	null
진로·취업	꿈·미래개척	ZPA10001	300	0.5	0	0	김환용(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	301	0.5	0	0	윤정배(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	302	0.5	0	0	이상진(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	303	0.5	0	0	윤석헌(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	304	0.5	0	0	송영학(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	305	0.5	0	0	한동엽(공과대학 건축도시토목공학부)	null	건축도시토목공학부 건축공학전공	null
진로·취업	꿈·미래개척	ZPA10001	307	0.5	0	0	유환희(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	308	0.5	0	0	안재락(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	309	0.5	0	0	김종오(공과대학 건축도시토목공학부)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	310	0.5	0	0	문태헌(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	311	0.5	0	0	안정근(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	312	0.5	0	0	김승범(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	313	0.5	0	0	주희선(대학원 도시공학과)	null	건축도시토목공학부 도시공학전공	null
진로·취업	꿈·미래개척	ZPA10001	315	0.5	0	0	강인석(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	316	0.5	0	0	권민호(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	317	0.5	0	0	이태삼(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	318	0.5	0	0	박노석(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	319	0.5	0	0	김진섭(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	320	0.5	0	0	강기천(공과대학 건축도시토목공학부)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	321	0.5	0	0	염준호(공과대학 건축도시토목공학부 토목공학전공)	null	건축도시토목공학부 토목공학전공	null
진로·취업	꿈·미래개척	ZPA10001	325	0.5	0	0	류성기(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	326	0.5	0	0	최진호(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	327	0.5	0	0	송철기(공과대학 기계항공정보융합공학부 기계공학전공)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	329	0.5	0	0	이석순(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	330	0.5	0	0	이건명(공과대학 기계항공정보융합공학부 기계공학전공)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	331	0.5	0	0	전만수(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	332	0.5	0	0	박태조(공과대학 기계항공정보융합공학부 기계공학전공)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	333	0.5	0	0	서정세(공과대학 기계항공정보융합공학부 기계공학전공)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	334	0.5	0	0	정희택(공과대학 기계항공정보융합공학부 기계공학전공)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	335	0.5	0	0	김형범(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	336	0.5	0	0	황욱렬(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	337	0.5	0	0	김수진(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	338	0.5	0	0	김해진(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	339	0.5	0	0	김덕종(대학원 기계항공공학부)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	340	0.5	0	0	교수미정(경상대학)	null	기계항공정보융합공학부 기계공학전공	null
진로·취업	꿈·미래개척	ZPA10001	341	0.5	0	0	권진회(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	342	0.5	0	0	명노신(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	343	0.5	0	0	하석운(공과대학 기계항공정보융합공학부 항공우주및소프트웨어공학전공)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	344	0.5	0	0	조수용(공과대학 기계항공정보융합공학부 항공우주및소프트웨어공학전공)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	345	0.5	0	0	전용기(대학원 정보과학과)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	346	0.5	0	0	박찬우(공과대학 기계항공정보융합공학부 항공우주및소프트웨어공학전공)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	348	0.5	0	0	김동현(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	349	0.5	0	0	문용호(공과대학 기계항공정보융합공학부 항공우주및소프트웨어공학전공)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	350	0.5	0	0	아말렌두사우(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	351	0.5	0	0	슈스미트박취(대학원 정보과학과)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	352	0.5	0	0	김윤수(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	353	0.5	0	0	박재현(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	354	0.5	0	0	이선아(대학원 정보과학과)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	355	0.5	0	0	이성진(대학원 정보과학과)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	356	0.5	0	0	남영우(대학원 기계항공공학부)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	357	0.5	0	0	교수미정(경상대학)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	358	0.5	0	0	교수미정(경상대학)	null	기계항공정보융합공학부 항공우주및소프트웨어공학전공	null
진로·취업	꿈·미래개척	ZPA10001	360	0.5	0	0	권순기(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	361	0.5	0	0	박종만(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	362	0.5	0	0	김진학(공과대학 나노.신소재공학부)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	363	0.5	0	0	남상용(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	364	0.5	0	0	오정석(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	365	0.5	0	0	김기현(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	366	0.5	0	0	최현호(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	367	0.5	0	0	김기환(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	369	0.5	0	0	안효준(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	370	0.5	0	0	김상식(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	371	0.5	0	0	남태현(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	372	0.5	0	0	김기원(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	373	0.5	0	0	조권구(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	374	0.5	0	0	수바레디(공과대학 나노.신소재공학부)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	375	0.5	0	0	성효경(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	376	0.5	0	0	김정기(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	377	0.5	0	0	설재복(공과대학 나노.신소재공학부)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	379	0.5	0	0	황규홍(공과대학 나노.신소재공학부)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	380	0.5	0	0	이성갑(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	381	0.5	0	0	이윤기(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	382	0.5	0	0	문경석(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	383	0.5	0	0	박준홍(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	384	0.5	0	0	류경희(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	385	0.5	0	0	김주형(대학원 나노신소재융합공학과)	null	나노.신소재공학부	null
진로·취업	꿈·미래개척	ZPA10001	387	0.5	0	0	이민호(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	389	0.5	0	0	차춘남(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	390	0.5	0	0	조형래(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	391	0.5	0	0	이상천(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	392	0.5	0	0	전차수(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	393	0.5	0	0	한관희(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	394	0.5	0	0	도남철(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	395	0.5	0	0	배성문(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	396	0.5	0	0	전정환(공과대학 산업시스템공학부 산업시스템공학전공)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	397	0.5	0	0	이슬찬(공과대학 산업시스템공학부)	null	산업시스템공학부	null
진로·취업	꿈·미래개척	ZPA10001	400	0.5	0	0	최만진(공과대학 건축학과)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	401	0.5	0	0	유방근(공과대학 건축학과)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	402	0.5	0	0	김동진(공과대학 건축학과)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	403	0.5	0	0	강석진(공과대학 건축학과)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	404	0.5	0	0	엄준식(공과대학 건축학과)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	405	0.5	0	0	교수미정(경상대학)	null	건축학과	null
진로·취업	꿈·미래개척	ZPA10001	407	0.5	0	0	조재경(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	408	0.5	0	0	박기철(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	409	0.5	0	0	양영일(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	410	0.5	0	0	김정규(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	411	0.5	0	0	강석근(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	412	0.5	0	0	김준영(공과대학 반도체공학과)	null	반도체공학과	null
진로·취업	꿈·미래개척	ZPA10001	414	0.5	0	0	마대영(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	416	0.5	0	0	신흥교(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	417	0.5	0	0	이순영(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	418	0.5	0	0	최재석(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	419	0.5	0	0	김태형(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	420	0.5	0	0	김정식(공과대학 전기공학과)	null	전기공학과	null
진로·취업	꿈·미래개척	ZPA10001	422	0.5	0	0	김영일(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	423	0.5	0	0	한석붕(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	424	0.5	0	0	임동민(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	425	0.5	0	0	고진환(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	426	0.5	0	0	정상배(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	427	0.5	0	0	이왕상(공과대학 전자공학과)	null	전자공학과	null
진로·취업	꿈·미래개척	ZPA10001	430	0.5	0	0	정세교(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	431	0.5	0	0	이정훈(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	432	0.5	0	0	김갑순(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	433	0.5	0	0	김태웅(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	434	0.5	0	0	이정훈(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	435	0.5	0	0	김정은(공과대학 제어계측공학과)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	436	0.5	0	0	교수미정(경상대학)	null	제어계측공학과	null
진로·취업	꿈·미래개척	ZPA10001	438	0.5	0	0	이동근(공과대학 화학공학과)	null	화학공학과	null
